Id,Name,Target,L1,L2,L3,L4,L5,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5
669126,"golden age",4.3333,35,50,60,75,100,5,5,0,-5,-25,10,20,30,40,95
669129,"at eye level",4,30,40,55,75,95,0,0,-5,-20,-35,-10,10,20,30,50
669148,"80s Soul",4.3333,65,60,100,60,60,55,70,-5,-30,-5,60,50,30,0,-30
669177,"well being",4.5,90,75,65,55,75,5,-5,-15,-10,30,60,25,10,-5,70
669358,"refuelling",4.6667,80,60,45,30,25,20,20,20,20,20,55,30,15,-10,-15
669458,"Midnight Affair",4.3333,95,70,65,5,5,-25,40,50,10,10,10,5,5,-15,-10
669500,"Winnie the Pooh",4.5,45,60,80,60,30,65,20,-5,-5,0,55,50,0,-10,5
669754,"Cripe!",4,50,70,90,75,60,55,40,0,-40,-30,55,70,70,20,55
669825,"chamaeleon",4,35,50,55,70,90,-5,0,10,20,15,0,-5,-10,-10,10
669830,"profound",4.5,30,50,65,75,90,10,0,0,0,10,-5,0,10,20,30
670215,"Tropical Palm Tree",4,25,75,45,25,10,15,-30,-20,-10,0,25,65,35,20,10
670217,"Nathaniel",4,50,70,100,75,60,60,35,0,-25,-25,45,65,5,-5,-15
670253,"Gotham",4.25,85,50,25,15,5,-10,-15,-10,-5,5,25,5,0,0,0
670294,"St. Martins Sanctuary",4,25,20,45,15,25,45,30,20,0,-5,30,30,40,20,35
670344,"Stat",4,55,60,30,15,5,0,-15,-20,-5,5,35,30,0,-10,-15
670388,"Red Corn",4.3333,35,75,90,25,10,5,0,-5,5,30,20,45,50,15,10
670393,"tealfortwo",4.5,65,35,85,75,35,-10,-10,-10,-20,-20,0,-5,0,-5,-5
670399,"Dry Lavender",4,75,80,90,60,45,-5,-10,-10,0,5,35,40,35,25,15
670401,"happy heart",4.25,80,65,60,50,65,35,20,5,5,70,5,-15,-10,-10,25
670423,"Broad",4,25,45,70,95,75,-10,-15,-5,-5,-25,0,0,60,75,-5
670425,"Bizz",4.3333,50,80,95,40,30,-25,-35,-5,10,35,20,25,85,45,35
670426,"voodoo",4,20,20,15,10,0,25,5,5,5,0,-10,5,5,5,0
670435,"Switch",5,50,65,95,25,70,10,5,-5,10,10,25,30,35,10,55
670437,"hypnotist",4,75,70,65,55,45,0,-15,-15,-5,60,-40,-5,10,10,-90
670443,"antique childhood",4.3333,70,30,55,95,85,15,20,5,0,-5,15,10,20,35,25
670446,"Demo",4.5,95,75,95,25,30,-40,-45,-5,40,10,35,40,75,35,35
670448,"southern comfort",4,100,95,100,100,90,0,-5,-5,-20,-15,25,25,20,25,25
670457,"lazy daze",4,30,65,70,60,25,0,5,0,0,5,10,40,50,20,5
670498,"Forget Me Knot 1967",4,30,60,85,90,10,50,55,-15,-15,10,5,30,80,25,-15
670511,"madmen living",4.2,90,80,90,80,65,10,10,5,-5,-10,20,20,30,5,-5
670551,"hao yun",4.6667,40,50,75,55,30,35,25,10,15,55,45,55,55,55,30
670554,"zen elements A",5,85,25,60,80,50,5,0,-10,-5,-5,10,20,35,25,15
670555,"Zen Elements B",5,35,45,85,55,75,25,20,5,5,0,35,45,20,20,25
670558,"Zen Elements C",4.3333,50,60,90,80,50,-5,5,0,-5,0,10,40,10,35,20
670571,"flowers in a tin can",4,20,40,65,80,45,25,55,45,10,-10,20,45,65,75,0
670696,"Construction Site",4,75,40,60,100,20,35,-20,70,-15,-10,80,15,70,65,0
670741,"Calf with Golden Eye",4.1667,75,60,35,10,30,10,10,5,25,-5,60,45,30,5,30
670806,"Rusty",4.5,30,40,50,70,20,25,5,5,15,5,35,25,35,60,15
670807,"Plum and Periwinkle",4.3333,60,25,90,45,15,0,15,5,10,15,15,15,50,25,10
671018,"training unit",4,85,55,40,25,80,-20,-10,-15,0,20,10,10,0,10,60
671024,"traces",4.2,25,35,55,75,95,20,5,-10,-15,-15,-15,0,10,5,-10
671034,"boogie wonderland",4,65,70,40,15,30,40,-5,-5,0,40,-10,0,0,0,-5
671040,"First Kiss",4.1429,80,70,45,30,15,10,0,5,5,10,30,15,-5,-15,-20
671045,"polar   green",4.5,30,55,60,65,85,-5,-15,-15,-25,-30,15,10,-5,-10,-25
671055,"now I know",4.25,100,75,65,55,90,-10,-10,-15,-10,-5,60,25,15,10,90
671159,"Swine Flu",4.3333,30,50,85,65,45,50,80,-10,-30,-25,45,-30,0,0,0
671166,"Key Lime Pie",4.5,35,100,100,60,30,-30,0,-15,20,20,40,15,60,60,35
671170,"Gina O: Plum Peacock",4.5,65,20,15,20,0,0,35,30,-10,0,0,-15,0,0,0
671175,"Gina O: Winter Peacock",4,80,95,35,20,0,5,5,-20,-10,0,-10,5,5,0,0
671177,"eggplant and olives",4,90,60,30,15,10,0,-15,-10,35,30,50,45,25,-5,-5
671210,"Back Story",4.25,70,65,50,50,35,50,5,-5,-20,20,65,55,45,35,-15
671225,"Paris",4,95,65,55,15,10,-25,-40,-30,25,20,40,15,0,-5,5
671227,"Sunset in California",4.3333,90,95,70,65,15,-5,-25,-45,-40,25,45,40,25,15,-5
671231,"Pomagrante",4.3333,20,35,60,95,25,15,20,10,-10,25,10,25,40,70,5
671259,"Full Moon Rising",4.5,45,25,30,85,90,55,40,50,0,-10,40,5,10,85,90
671285,"Januari In Stockholm",4,90,85,65,75,65,0,-10,-30,-40,-45,35,40,20,25,30
671345,"darth vader",4.5,20,20,15,10,0,5,-5,-5,0,0,-10,10,5,5,0
671346,"green jewel",4.5,95,70,65,60,90,-55,-25,-10,-5,-75,40,10,0,0,65
671357,"ambiance",4.3333,70,55,45,30,25,45,30,20,10,5,30,25,25,25,25
671364,"sunny day & hay",4.5,100,45,50,85,70,5,65,65,10,-15,0,55,60,55,-25
671408,"last days of fall",4,40,50,60,75,90,30,15,45,15,0,30,45,60,60,50
671448,"Dried Red Roses",4.6667,10,15,55,70,85,15,25,-10,-15,-15,5,5,30,40,45
671460,"Present for Layla",4.3333,20,95,90,75,50,5,5,15,30,35,0,10,0,5,5
671540,"Sour Candy",4,35,10,100,100,95,15,5,-5,-15,-30,-15,-5,20,55,95
671556,"Toucan",4,75,75,70,60,55,-40,-25,0,25,35,30,50,55,45,35
671596,"Magic Carpet Ride",4,95,85,65,15,5,-15,25,35,20,5,85,-5,-5,-20,-10
671674,"Heuchera",4,35,15,35,45,60,35,0,0,0,0,30,5,30,35,45
671770,"Aurora",4,80,85,95,85,55,-20,-10,-5,25,0,-5,50,30,15,0
671774,"Eventide",4,15,25,50,75,35,20,30,20,0,-25,0,-25,-40,45,25
671777,"Aurora2",4,75,80,95,70,45,-20,-15,-5,40,0,0,35,20,30,0
671778,"nikita",4.1667,75,70,55,35,20,35,10,0,0,0,60,30,20,20,20
671779,"imagine",4.5,15,35,55,65,60,-10,-10,0,25,65,20,20,5,-20,-60
671780,"manga",4,15,25,35,40,55,5,5,10,10,10,0,0,-5,-15,-25
671781,"justice",4,100,75,50,35,35,-15,-5,10,5,-10,85,40,10,-5,0
671782,"fairy meadow",4,90,75,65,55,75,10,0,-5,20,35,40,25,5,-10,25
671801,"green day",4.5,35,35,50,75,95,5,-30,-25,-20,-30,0,35,25,15,20
671803,"especially for you",4.3333,100,70,65,25,20,-10,-5,0,55,15,55,25,10,-55,-15
671819,"fire in the house",4,15,25,45,65,95,15,20,25,10,-10,-5,10,35,55,95
671833,"heartbeat",4,20,45,45,45,55,25,35,40,60,85,-15,-15,-5,5,50
671878,"Blue 10",4,50,95,75,35,15,25,-20,-25,-15,-10,55,90,75,45,20
671896,"Autumn make up",4,90,25,60,100,30,-25,-5,75,0,55,35,-5,5,5,-15
671921,"1946",4,90,25,55,60,15,-5,-10,-30,-10,35,55,-10,-5,0,0
672049,"Cube",4,90,75,55,65,50,0,-20,-5,-40,40,15,45,0,10,15
672056,"nostalgia",4.25,15,25,35,40,55,0,0,0,5,15,5,10,20,35,60
672123,"camouflaged",4,15,25,40,50,65,5,0,-5,-5,0,0,0,5,15,25
672129,"Niner",4,45,35,70,100,55,-10,-5,10,-10,55,35,20,75,55,55
672216,"Rain Forest",5,50,100,55,40,85,0,-30,-25,-15,15,15,75,15,0,70
672237,"extra cream",4,15,30,55,75,100,5,0,-5,-15,-25,15,30,45,45,35
672268,"tender vibes",4.5,35,50,65,75,80,10,15,20,25,25,-10,-5,10,25,40
672280,"sea of fog",5,55,70,80,90,100,15,10,0,-10,-10,-15,-15,-10,5,20
672283,"in mint condition",4.6667,60,75,80,90,100,-25,-30,-30,-30,-20,0,5,15,25,30
672295,"anticyclone",4.6667,35,55,75,85,100,15,10,0,-5,-15,-15,0,20,40,65
672351,"All Together Now",4,50,65,75,55,35,-5,-25,-5,0,0,-5,0,40,30,15
672412,"purple plunge",4.5,15,30,50,70,80,30,30,5,-20,-40,-25,-40,-25,-5,25
672534,"Dinner",4,90,70,40,20,10,0,10,35,20,15,35,30,15,10,10
672556,"high school sleepover",4.2,15,60,80,90,100,0,55,25,0,-5,0,55,70,80,0
672563,"girlie talk",4,10,30,45,55,65,25,35,30,25,35,10,25,45,50,10
672705,"fifth avenue princess",4,50,15,45,90,15,35,15,65,30,5,10,5,15,-10,0
672711,"good morning",4,10,35,55,75,95,20,10,5,-20,-45,10,10,0,5,5
672713,"superficial",4,45,55,75,85,85,-5,-5,-5,-5,25,15,25,30,30,25
672714,"beachparty",4,65,75,85,85,80,-20,-20,-5,0,25,0,15,30,45,70
672715,"dream factory",4.3333,35,45,60,70,85,15,15,5,-5,-25,-10,-20,-25,-30,-20
672757,"Prague",4.5,100,80,70,40,15,0,-5,-10,0,0,5,5,10,10,10
672766,"santas helpers",4.5,20,45,80,65,35,35,70,0,-10,-15,15,45,0,55,40
672806,"IDIP",4,70,50,25,90,40,10,10,15,15,50,30,35,35,5,25
672859,"taiwan trip",4,55,80,50,40,20,80,20,45,50,40,65,-15,-30,-15,5
672860,"MedUniIBK",4.5,5,100,90,60,15,0,5,-10,-15,25,0,0,-10,-10,5
672871,"apple ray",4,60,30,15,5,75,30,-25,-5,25,5,70,10,-5,-5,45
672882,"volcano",4,15,15,30,55,70,10,25,50,55,40,5,10,35,65,80
672885,"Silly Girl",4.5,90,70,75,60,25,5,45,20,15,10,15,30,30,-30,-5
672896,"sands & sky",4.5,35,50,65,75,70,20,10,5,-10,-10,20,20,15,0,0
672935,"Lily",4,50,25,5,25,60,-5,-5,5,15,20,0,-5,0,0,-5
673001,"number two pencil",4,35,45,75,95,55,-10,-5,-5,-15,0,-10,-15,5,90,60
673011,"witcheries",4.3333,15,25,35,40,55,0,0,5,10,35,5,5,5,5,-5
673017,"signal",4.3333,75,55,60,30,15,0,0,75,0,0,5,5,25,5,5
673028,"zen mind",4,95,85,60,20,5,-5,0,-10,-5,0,35,35,20,-5,-5
673071,"behind the sun",4,50,35,30,25,15,30,20,10,5,0,35,20,5,0,5
673119,"pinks",4.5,100,10,60,60,70,5,5,70,55,35,0,-5,-5,-5,-5
673144,"Plouton Savings and Loan Colors",4.3333,70,55,45,30,15,-5,-15,-15,-10,5,40,25,5,-10,-15
673350,"Trading Spaces",4.5,50,50,55,50,45,25,15,5,0,-5,25,30,30,25,15
673399,"deprimiert",4,45,55,65,60,55,5,0,5,5,10,20,30,35,35,25
673403,"ruby emerald",4.3333,25,35,50,60,65,50,30,10,-5,-15,-15,-15,-10,10,30
673410,"Distant Fog",4.5,45,30,30,45,45,5,5,-5,-5,5,20,15,10,20,25
673475,"Childlike Tapestry",4.5,80,55,70,35,25,5,-10,-10,-5,-10,10,0,0,-10,-10
673480,"Mythology Greystone",4.125,60,70,65,70,65,0,-5,-5,0,5,15,25,5,5,0
673488,"Dainty Darkness",4.5,50,60,65,65,50,10,10,10,15,20,5,5,0,-10,-10
673495,"Winter Warmth",4,25,20,30,40,50,0,35,-15,25,5,0,30,0,45,25
673509,"Manganese Oxide",4,40,50,60,70,75,5,5,10,10,10,25,30,40,40,45
673517,"Naughty Pumpkin",4,30,25,75,55,75,50,40,35,30,30,40,35,65,55,60
673522,"Gelatin Gradation",4,80,90,100,100,90,-5,-10,-20,-10,-5,20,20,40,40,35
673557,"Devotional Orange",4.3333,50,35,45,60,75,45,25,25,20,10,60,35,50,65,75
673710,"Tycho Toronto Poster",4,55,60,75,80,20,60,40,30,15,20,45,55,70,65,-5
673745,"lepricons",4,20,60,95,85,60,35,45,-10,-15,-15,30,65,60,70,20
673751,"Berry Blues",4.1667,10,20,40,80,15,5,0,-5,-5,20,0,0,0,-10,10
673768,"sunset",4.3333,90,85,75,25,10,0,15,35,50,30,60,75,80,25,5
674024,"tiny vipers",4,40,95,80,20,60,55,-5,-5,15,20,45,45,70,10,20
674080,"Honeymaker",4,35,15,50,65,80,0,5,20,15,5,5,5,55,65,75
674184,"Dream of Dragons",4,45,35,30,5,40,65,60,50,5,10,55,50,40,5,35
674201,"nightshift",4,85,60,25,40,75,-25,-50,-15,-15,-15,85,40,-5,-10,-10
674231,"Some Kind of Hero",4.5,40,80,85,45,35,25,35,20,-20,-10,10,30,35,0,0
674266,"A Pretty Good Catch",4,50,65,85,65,30,15,-5,10,10,5,0,50,65,35,10
674273,"Morocco",4.5,50,55,95,70,40,55,50,5,15,-5,40,45,10,65,0
674280,"Step Stone",4.5,55,85,75,60,30,10,0,-20,-35,5,20,25,10,0,-5
674283,"Gradient At OK Coral",4,20,25,35,40,45,30,40,45,45,40,-5,10,25,35,40
674320,"Lookin for Love",4,60,50,40,45,60,70,25,5,5,15,35,10,-5,-20,-50
674327,"merci",4,15,25,35,40,45,0,0,10,25,45,5,0,-5,-5,20
674394,"sunbeam",4.25,35,55,75,85,100,15,10,0,-5,-15,-15,0,20,40,65
674403,"sweet emotion",4,65,60,55,60,95,80,30,10,-10,-45,-15,-20,-15,-5,5
674428,"Coat of Arms",4,40,70,35,15,15,-10,10,-5,20,5,20,60,30,10,10
674439,"Underwater Forest",4,65,50,25,15,30,-10,-20,-10,0,-5,55,35,10,10,20
674447,"Cocktail",4.6667,65,80,85,65,55,25,10,0,5,-5,70,75,75,70,55
674459,"no name",4.2,80,50,35,20,10,-5,-15,-20,-10,-5,35,25,15,5,0
674525,"South Africa",4,80,50,45,25,35,15,60,65,-5,0,80,60,50,15,-20
674647,"Monster in the Bath",4,75,15,40,60,20,5,5,0,0,5,10,10,10,15,-10
674696,"Duluth November 17 2009",4,40,65,85,70,95,0,0,5,5,0,0,5,20,35,25
674743,"duroworld",4,20,60,90,100,50,5,0,5,5,75,0,0,0,0,55
674881,"Nymph",4,100,85,40,35,25,5,-15,-5,-25,-15,0,40,30,5,5
674894,"High Voltage",4.5,100,80,85,80,15,5,-10,0,10,5,0,-25,85,80,5
674903,"Empire",4.5,85,60,25,5,5,0,0,0,5,5,10,10,-5,-15,0
674931,"Temporary Bridges",4.2,60,95,75,80,60,5,0,-25,5,40,30,30,5,35,30
674949,"Lucio",4.25,15,25,60,95,5,5,0,-10,-10,5,10,20,35,30,0
674952,"Glam Rock",4,95,20,10,20,35,5,10,25,40,55,15,-10,-15,-10,-5
674974,"Maui",4,70,90,65,45,10,15,-5,-35,-15,35,15,20,0,-20,-45
674981,"Thanksgiving",4,50,40,20,65,15,40,45,25,5,0,55,45,15,40,0
674990,"insomnia",4.5,25,30,80,85,50,10,10,10,0,-20,15,30,80,85,35
675185,"Wilted and waiting",4.1667,20,55,25,35,55,5,5,20,30,35,15,45,10,15,20
675207,"Casino Dust",4.3333,90,80,70,50,25,10,10,10,5,5,-15,-15,-15,-10,-5
675392,"african summer",4,20,35,55,70,90,35,45,55,40,-10,30,40,60,70,90
675438,"Ink  & Lime & Rust",4.2,20,40,15,70,30,5,30,5,-15,25,-5,35,-5,55,30
675458,"The Traveler",4.5,35,40,45,55,75,-10,-10,-10,-15,-5,5,0,0,0,5
675486,"Skinned Light",4.5,85,75,70,70,80,15,25,35,45,30,40,40,30,30,35
675490,"Skinned Medium",5,25,40,40,50,15,25,30,25,35,20,25,35,30,35,20
675501,"Skinned Dark",4.5,10,20,40,25,20,10,15,25,15,10,15,20,30,20,15
675507,"Cairo",4.25,85,35,70,80,100,-55,15,20,15,-10,20,25,40,35,50
675511,"Leif Ericson",4.5,80,45,100,95,55,20,70,0,-5,35,80,45,5,10,35
675528,"Jump Rope",4,20,20,70,60,20,15,40,30,-15,-5,-20,25,75,45,5
675717,"Foggy dust",4.2,35,45,55,75,85,10,10,5,0,0,10,10,15,20,25
675799,"Fallen Leaves",4.6667,30,60,45,60,60,15,10,15,10,5,15,25,40,45,50
675813,"Umbergraduate",4.3333,15,25,30,25,20,30,30,25,20,15,20,25,25,25,20
675823,"Picnic",4,25,85,65,35,25,-10,-10,55,45,15,-5,60,30,10,10
675872,"Pool Deck",4.2,90,80,100,30,55,0,10,-20,-5,-25,70,65,20,-5,10
675942,"extra pay",4.5,25,15,35,15,85,10,20,25,35,-25,-10,-5,-20,-5,80
675944,"harmonizer",4.5,10,30,35,60,95,15,25,15,0,-30,5,-10,-20,-15,5
675953,"transience",4.3333,15,25,40,40,50,-5,-10,0,5,25,5,10,20,25,45
675956,"fire danger",4,15,20,30,30,45,0,10,20,25,45,5,0,10,20,45
675957,"everything will be alright",4.6667,85,70,65,75,100,30,15,5,0,-5,-10,5,10,20,40
676460,"center of the earth",4.3333,10,15,100,15,10,5,0,-20,-5,0,5,10,55,10,5
676982,"Dreamsicle",4,75,80,85,90,100,30,25,15,5,0,50,45,35,30,20
677036,"Yummy Softness",4.5,50,65,85,45,25,35,20,0,15,5,20,15,35,25,15
677174,"Alfresco Breakfast",4.3333,30,70,55,80,35,10,-15,15,0,-10,10,25,40,60,-10
677206,"Too intense",4,10,10,5,5,5,30,25,15,10,5,15,10,10,5,5
677221,"Spring Muscari",4.5,40,15,25,15,30,-10,-10,30,25,40,45,20,-50,-40,-65
677228,"Dark  False Indigo",4.5,50,15,25,10,20,0,-10,-15,15,20,10,20,35,-25,-35
677235,"Golden Iris Delight",4.5,40,45,50,70,25,65,40,20,15,-15,55,50,55,70,30
677249,"infinite playlist",4.1667,55,75,55,65,80,-10,-20,0,0,-5,60,75,0,0,0
677276,"Golden Asiatic Lily",4.3333,20,75,25,15,5,30,10,-10,-5,0,25,75,25,15,5
677289,"Eastern Sunset",4,65,50,75,5,30,30,30,25,5,10,35,30,50,0,-10
677331,"Park Bench in Winter",5,75,75,35,40,90,5,0,5,5,5,10,-5,-20,-30,0
677349,"Pumpkins",4.5,55,35,30,15,60,35,35,30,20,25,45,45,35,15,20
677408,"Play it Again",4.4,85,75,60,50,40,10,0,5,20,20,55,45,30,15,-5
677423,"paper kite",4.5,40,85,35,40,25,20,-5,-15,-10,35,10,30,20,15,20
677441,"Invisible",4,85,80,75,85,90,5,0,0,0,-5,5,15,15,20,25
677461,"Grazing in the pasture",4.1667,15,25,30,65,90,5,10,10,-5,-10,10,20,30,45,45
677472,"Fiery red",4.6667,20,10,10,10,5,35,25,20,10,10,30,15,10,10,5
677495,"Heavily Graded",4.1429,10,15,25,30,40,20,30,35,35,35,-15,-15,-5,15,25
677514,"Fire turtle",4,35,10,20,40,50,-5,15,30,55,60,35,5,20,45,60
677539,"wag",4,40,35,10,90,5,65,15,10,20,5,55,-5,5,20,0
677550,"Mysterious Traveler",4,45,80,60,30,50,45,0,20,0,-5,45,30,30,5,10
677551,"Ocean Blue",4,90,90,75,70,45,-20,-40,-25,-20,15,-10,-10,-25,-30,-55
677572,"Bambi",4,40,100,85,70,60,35,0,10,15,5,35,20,60,40,40
677582,"UCC",4,70,50,20,35,60,-10,-5,0,0,40,40,25,5,-10,35
677640,"melted ice cream",4.25,90,65,45,25,10,10,30,40,40,35,25,25,5,-25,-30
677642,"another grad",4,55,45,35,25,25,65,50,30,5,-5,30,15,5,-10,-10
677744,"Whisper",4.3333,80,95,90,85,70,-10,5,0,5,5,35,5,5,0,0
677855,"desert inn",4,15,40,70,90,15,0,0,5,0,0,5,20,30,40,-5
678002,"Painted Lady Strikes Again",4.5,35,50,65,95,80,5,15,40,0,0,-10,0,5,0,-10
678030,"immersified",4.6667,55,70,80,75,50,40,25,0,-10,50,25,35,40,20,15
678137,"autumn sun",4.2,25,40,50,70,80,-5,0,10,20,25,15,25,35,50,60
678153,"do you remember",4.6667,15,25,45,60,80,0,0,-5,-20,-50,15,25,40,50,70
678318,"Understatement",4.25,65,80,15,60,90,5,-5,5,-5,-15,15,20,0,35,30
678463,"winter purples",4.5,80,45,60,50,30,25,15,55,45,30,-30,-15,-60,-50,-35
678475,"Hawaii",4,80,65,45,70,95,15,-30,-15,0,5,20,0,-10,-10,-5
678643,"Quiet",4,65,85,75,55,20,20,0,-15,15,10,20,45,35,40,15
678650,"charity",4.6667,20,20,20,15,55,20,5,30,5,45,0,5,0,5,-5
678657,"big bang",4.6667,10,25,40,50,65,15,25,35,50,90,15,30,30,5,-55
678782,"Color Design",4.5,20,35,55,65,55,10,5,-5,0,-15,5,15,30,40,25
678791,"nitelight",4.1667,80,70,50,25,10,-10,-15,-5,-10,0,65,40,20,5,0
678795,"LOUD!",4,40,60,85,70,60,-20,-55,-10,50,70,-10,55,85,75,30
678799,"Primitive  Country",4.4,25,70,65,60,30,-5,-5,5,-10,25,5,35,40,25,25
678834,"redwood needles",4,60,35,60,75,45,30,20,-10,15,0,60,25,20,45,30
678864,"eucalyptus",4.3333,25,35,65,85,100,15,10,50,-15,5,25,20,45,50,0
678918,"SUN",4,85,80,70,60,55,5,15,40,60,70,75,70,70,65,60
679011,"Natural Dyes",4.3333,30,35,25,35,40,10,10,5,-5,0,0,10,15,15,15
679062,"Smile",4,70,95,80,75,55,30,0,0,-5,-5,20,10,40,45,-5
679064,"Chaos on the 405",4.3333,40,100,30,40,5,0,5,40,55,0,0,0,30,40,5
679067,"Cerise Absract",4,45,60,55,50,30,60,70,80,75,55,45,-5,20,30,30
679098,"berry mint",4.5,100,70,85,60,95,-25,-35,25,25,15,20,25,10,10,5
679314,"again and again",4,85,70,55,75,95,20,10,0,-5,-25,-20,-10,5,0,10
679315,"secret",4.25,10,30,50,70,75,15,0,0,5,20,-15,5,5,-5,-25
679379,"Bamboo Riverbed",4,30,40,65,100,95,0,-5,0,-25,-45,0,0,15,75,80
679414,"Copy of roast",4.5,95,90,65,30,10,10,-10,-10,10,15,20,20,5,10,5
679418,"sqin",4.1667,20,35,55,70,80,20,35,30,30,15,10,10,5,10,20
679485,"Italian Restaurant",4,40,70,10,25,45,-5,5,20,-5,5,35,35,10,25,25
679889,"I Dreamt of Water",4.1111,90,75,60,40,25,-5,-10,-10,-10,-5,15,15,10,5,15
679986,"Day in the Park",4,30,55,35,40,65,20,0,-15,-5,-5,20,40,10,-10,-15
680018,"Pearls",4,95,95,95,90,90,5,0,5,10,10,0,5,5,5,10
680083,"Tall Tales",4,25,35,45,60,35,30,50,55,0,-20,30,45,55,65,-5
680084,"Still",4.5,30,30,25,20,20,5,5,5,5,5,-10,-10,-10,-5,-5
680088,"Poison Apples Poison Worms",4,5,20,40,70,60,20,40,65,-5,-10,10,25,55,25,15
680089,"Herbal",4,95,75,55,50,40,0,-15,-20,-20,-20,20,15,10,5,5
680090,"Falling Leaves",4,45,50,65,90,50,45,25,10,-10,-10,55,55,70,90,55
680092,"Temper",4,25,45,65,75,80,45,55,45,20,10,25,45,60,55,60
680099,"Icicle in July",4.3333,65,15,35,65,50,-30,0,55,55,65,10,5,30,70,55
680181,"Cape Cod",4,45,100,75,50,15,15,0,0,5,5,10,5,-5,-5,-5
680354,"modern looks good",4.3333,85,70,65,35,50,0,-5,-10,5,0,-5,-30,-40,0,0
680484,"hp lovecraft",4,40,15,70,45,15,55,30,-10,-25,-10,35,15,5,15,0
680584,"Sipan",4,45,85,15,10,5,10,5,-10,0,10,25,60,0,-10,-20
680854,"Burgeoning",4.3333,65,55,45,35,30,5,10,-15,-15,-15,70,60,50,45,35
680860,"isla",4,60,20,95,65,40,45,5,-5,-30,-25,70,5,55,50,0
680901,"mellow",4,45,20,60,90,95,5,15,55,10,5,20,5,40,30,20
680907,"cableknit sweater",4.3333,35,65,95,50,25,10,10,0,15,5,25,40,15,-25,-5
680911,"Marshland",4.3333,45,50,45,25,20,5,5,0,0,15,-5,35,40,35,25
680949,"Recycled glass",4.25,70,60,55,45,40,30,5,-15,-20,-15,-25,-15,10,30,35
680950,"3 Girls",4.5,95,75,70,55,50,-5,-30,-30,35,55,60,50,-5,-40,10
680960,"Rotting Marigold",4,65,95,70,55,35,30,-10,-5,-5,0,65,60,65,55,40
680965,"Fractal Abstract",4,10,90,55,60,100,0,-20,-20,5,0,0,60,45,-30,5
680978,"Fun Tye Dye",4.5,55,40,45,75,30,40,35,35,25,35,20,20,-10,5,10
681267,"Royal purple",4,65,20,15,10,10,-35,45,40,35,20,40,-40,-35,-30,-20
681460,"aztec bird",4,45,30,15,35,60,-40,-20,20,15,5,30,5,20,45,35
681535,"Rustic rust",4,80,60,40,30,15,0,5,10,15,20,25,25,20,20,15
681622,"Quetzalcoatl",4,35,55,80,50,30,45,30,0,-15,0,40,40,40,25,5
681677,"Rusty morning",4,80,60,45,30,20,-5,15,15,25,25,40,45,35,30,25
681774,"decembers eve",4,15,40,80,20,5,5,10,5,40,10,15,15,20,30,5
681915,"Brunsky",4,45,50,40,40,50,40,65,10,40,65,25,35,15,45,50
681976,"Fruit frog",4.25,95,75,60,40,20,-20,-10,-5,15,35,40,35,35,25,20
681980,"The way things were",5,70,55,45,30,20,10,5,0,10,10,55,40,30,30,25
681992,"Missing",4.3333,65,75,40,25,15,5,0,10,15,20,20,25,20,15,5
682025,"Bug in the basement",4.25,75,70,45,30,20,-5,-5,0,5,10,20,25,15,10,10
682041,"Vanilla Coffee",4,80,80,70,55,30,0,0,0,0,0,40,35,35,30,20
682049,"swamp",4.1667,15,30,50,60,65,0,0,-10,-15,-15,15,20,40,50,55
682065,"Dog Bed",4.6667,60,75,80,25,15,45,30,20,5,5,40,45,40,15,10
682106,"blackwood",4.5,15,25,35,45,55,20,25,25,20,20,20,25,30,40,45
682124,"Pink to orange",4,45,55,45,25,35,25,-10,-20,20,50,45,40,-10,-15,10
682442,"Testing... testing",4.6667,70,65,45,25,15,-20,-15,-5,5,10,15,30,20,10,0
682578,"noel de glace",4,30,80,20,60,95,55,10,15,-5,0,45,10,25,5,-5
682580,"Alive",4,80,75,35,55,20,-15,-35,50,85,5,-25,60,-35,-5,0
682584,"Pirates",4,20,25,25,35,50,0,0,0,0,0,0,-5,-5,-5,-5
682657,"nice spice",4.5,75,55,25,15,5,0,0,40,15,10,25,30,30,20,10
682886,"chromed",4.5,5,25,45,65,95,0,5,5,5,0,0,10,15,15,10
683560,"Time Tells All",4.5,70,65,35,20,20,10,-5,10,20,-5,40,30,10,0,-5
683565,"Take 2",4.3333,75,60,50,35,15,0,5,10,30,15,40,25,20,20,5
683726,"Casual Afternoon",4.5,70,100,85,35,100,15,0,-5,10,0,30,25,15,10,10
683739,"Crumpled Leaf",4.3333,20,30,45,45,70,15,30,45,20,5,10,15,30,30,10
683744,"the greening",4,25,30,35,40,45,0,-5,5,15,35,30,40,45,50,55
683750,"Fun as the villian",4.5,90,10,15,40,50,-20,10,20,45,65,85,0,10,35,55
683755,"Hurt as the Hero",4,45,80,55,30,15,70,20,20,0,0,40,-15,-40,-20,0
683775,"Lace and brick remix",4,90,80,65,20,10,-5,-5,0,15,15,25,25,25,10,10
683812,"Sunny crepes",4,75,35,20,10,15,-10,5,15,0,10,55,35,20,5,-10
683821,"Theme scheme",4,70,55,35,25,10,5,0,-5,-5,0,55,40,20,10,0
683823,"Tomorrow",4,70,55,35,25,10,15,5,0,0,0,20,15,20,10,5
683838,"Borealis",4,90,75,65,55,45,10,20,5,0,-5,20,40,35,30,10
684018,"Crisp Autumn Breeze",4,95,85,70,45,20,-10,-5,0,30,-5,15,25,35,35,0
